amel.gene,dmel.gene
725341,FBgn0040373
552364,FBgn0000316
408970,FBgn0024989
411722,FBgn0024983
726422,FBgn0016038
725303,FBgn0025635
551870,FBgn0002579
409234,FBgn0025637
410172,FBgn0040340
102655945,FBgn0052813
409626,FBgn0052808
551488,FBgn0013720
410486,FBgn0003517
552255,FBgn0283451
725324,FBgn0283741
725782,FBgn0000667
413958,FBgn0025628
409362,FBgn0040395
726115,FBgn0023507
412129,FBgn0004655
409607,FBgn0023528
409942,FBgn0040388
727422,FBgn0001404
726103,FBgn0000376
410853,FBgn0028369
411288,FBgn0000479
411288,FBgn0000479
725840,FBgn0052791
411404,FBgn0029672
413582,FBgn0266429
102656587,FBgn0015286
411171,FBgn0029676
100576300,FBgn0264954
551528,FBgn0026084
413271,FBgn0066114
411568,FBgn0266570
724471,FBgn0262738
551264,FBgn0029711
409476,FBgn0022942
102654186,FBgn0262699
551103,FBgn0028325
551103,FBgn0028325
724955,FBgn0263987
725435,FBgn0029763
724191,FBgn0029785
408945,FBgn0052758
411711,FBgn0261383
406122,FBgn0000042
113219086,FBgn0052756
408973,FBgn0029843
725569,FBgn0029849
727350,FBgn0040918
409528,FBgn0014026
550929,FBgn0029891
409924,FBgn0029896
413470,FBgn0029897
100577972,FBgn0029899
409082,FBgn0029903
727185,FBgn0263968
410155,FBgn0052732
725480,FBgn0004646
724832,FBgn0027108
725679,FBgn0264270
409497,FBgn0029941
725168,FBgn0004403
724510,FBgn0003656
412722,FBgn0003447
412330,FBgn0029996
410032,FBgn0020653
726035,FBgn0017566
551857,FBgn0014032
411829,FBgn0264975
725154,FBgn0030051
551214,FBgn0030052
413331,FBgn0025864
551664,FBgn0030057
724144,FBgn0011586
724363,FBgn0052708
412884,FBgn0030089
410207,FBgn0086450
409777,FBgn0052704
551683,FBgn0085478
411053,FBgn0052702
411227,FBgn0028341
413266,FBgn0030151
413324,FBgn0026415
100578597,FBgn0052685
409804,FBgn0000711
411291,FBgn0052687
550673,FBgn0003204
551036,FBgn0052675
725184,FBgn0052672
406075,FBgn0003360
413429,FBgn0030245
410805,FBgn0017561
551636,FBgn0027498
409384,FBgn0015245
409727,FBgn0030268
410280,FBgn0020255
411816,FBgn0030276
409469,FBgn0030304
726696,FBgn0030309
412319,FBgn0030318
107964213,FBgn0011754
410487,FBgn0030328
412158,FBgn0030330
409025,FBgn0030334
551655,FBgn0000259
409587,FBgn0001218
100577288,FBgn0030342
551617,FBgn0250871
413152,FBgn0283712
408267,FBgn0030412
410129,FBgn0015024
725393,FBgn0011837
724535,FBgn0265523
552139,FBgn0030421
725417,FBgn0052647
102655648,FBgn0030431
113218579,FBgn0052638
412295,FBgn0052645
409943,FBgn0283680
409954,FBgn0040309
551125,FBgn0010198
724784,FBgn0030474
409196,FBgn0030478
552278,FBgn0086674
551701,FBgn0030499
409487,FBgn0030512
726778,FBgn0026713
100577810,FBgn0260482
413947,FBgn0002917
409707,FBgn0052600
726029,FBgn0030571
551585,FBgn0052590
100576291,FBgn0263257
100577515,FBgn0030640
100578530,FBgn0030657
413252,FBgn0030672
727483,FBgn0014391
413183,FBgn0010315
408909,FBgn0030718
408763,FBgn0000611
409442,FBgn0030724
410348,FBgn0040207
552191,FBgn0030734
413663,FBgn0030735
727466,FBgn0052579
411732,FBgn0030745
726270,FBgn0010412
724548,FBgn0001250
411996,FBgn0028974
408694,FBgn0024238
100577386,FBgn0028343
551731,FBgn0026375
100578439,FBgn0263258
724977,FBgn0026192
724344,FBgn0261570
410740,FBgn0030873
409111,FBgn0259168
412610,FBgn0052495
408343,FBgn0003380
551795,FBgn0030890
551408,FBgn0030894
410815,FBgn0283471
410815,FBgn0283471
410815,FBgn0283471
410815,FBgn0283471
551770,FBgn0052549
411799,FBgn0030930
410806,FBgn0027087
726958,FBgn0030941
410405,FBgn0010383
727019,FBgn0052544
413488,FBgn0040068
726312,FBgn0052536
411158,FBgn0031016
413592,FBgn0052533
724744,FBgn0044030
409292,FBgn0027291
412823,FBgn0026430
411886,FBgn0000257
413126,FBgn0031030
409552,FBgn0285947
412388,FBgn0031047
100359409,FBgn0031066
725372,FBgn0042132
102654959,FBgn0259789
100578818,FBgn0261811
411918,FBgn0031078
410065,FBgn0022770
406100,FBgn0031109
552290,FBgn0023177
552314,FBgn0031117
413472,FBgn0085387
551341,FBgn0031148
725926,FBgn0052521
409927,FBgn0031174
551205,FBgn0027588
411725,FBgn0052819
725813,FBgn0052499
410732,FBgn0020386
410732,FBgn0020386
726264,FBgn0027786
107964891,FBgn0035110
552461,FBgn0063923
408373,FBgn0004373
551573,FBgn0261985
408664,FBgn0035142
550935,FBgn0035162
413613,FBgn0035165
408594,FBgn0024277
552690,FBgn0035181
408916,FBgn0040281
410293,FBgn0035199
725046,FBgn0052333
413311,FBgn0035206
411750,FBgn0035207
410960,FBgn0010246
410769,FBgn0261243
100576879,FBgn0035227
412128,FBgn0035229
412303,FBgn0041342
409417,FBgn0035232
100578631,FBgn0035235
409373,FBgn0035236
412749,FBgn0035244
552093,FBgn0035247
550806,FBgn0025725
725959,FBgn0035253
552479,FBgn0027594
409261,FBgn0035266
726888,FBgn0024510
409020,FBgn0067864
100576826,FBgn0262624
724225,FBgn0264002
410188,FBgn0261602
409717,FBgn0035357
100578215,FBgn0035375
409718,FBgn0035397
726582,FBgn0026189
552258,FBgn0035400
724810,FBgn0263108
551998,FBgn0052280
102655612,FBgn0052281
724407,FBgn0047135
552774,FBgn0035422
551020,FBgn0035425
727121,FBgn0035431
100187709,FBgn0035436
412331,FBgn0035437
494523,FBgn0035438
494523,FBgn0035438
411754,FBgn0027616
725117,FBgn0014388
552617,FBgn0005640
408740,FBgn0052264
724570,FBgn0052263
725532,FBgn0013751
411100,FBgn0035484
727431,FBgn0052255
408432,FBgn0004516
408836,FBgn0035498
408685,FBgn0264693
408685,FBgn0264693
408685,FBgn0264693
550899,FBgn0003710
409512,FBgn0001257
100577145,FBgn0035515
413081,FBgn0041171
725178,FBgn0041630
408277,FBgn0066365
725935,FBgn0052251
551241,FBgn0052250
409770,FBgn0052238
412354,FBgn0035574
410007,FBgn0016031
408911,FBgn0016756
412221,FBgn0035630
724372,FBgn0052418
551525,FBgn0259167
411192,FBgn0052409
410681,FBgn0002638
409976,FBgn0061492
725256,FBgn0052405
408842,FBgn0024921
408898,FBgn0035696
100577198,FBgn0263973
410766,FBgn0035707
410041,FBgn0035710
410202,FBgn0052392
100578271,FBgn0002909
552245,FBgn0035766
551446,FBgn0011640
100577430,FBgn0035770
551916,FBgn0035772
411785,FBgn0082598
408888,FBgn0268063
411670,FBgn0052369
408449,FBgn0016694
408449,FBgn0016694
413063,FBgn0003041
413063,FBgn0003041
410956,FBgn0011817
410956,FBgn0011817
408855,FBgn0035849
409949,FBgn0052354
552109,FBgn0052351
100577285,FBgn0052022
409787,FBgn0003149
113218867,FBgn0003149
409511,FBgn0035936
724704,FBgn0264307
408503,FBgn0035944
412880,FBgn0035945
551235,FBgn0086706
551581,FBgn0263199
409472,FBgn0016070
550932,FBgn0000116
724971,FBgn0023479
409016,FBgn0043806
726928,FBgn0011206
406124,FBgn0004244
408924,FBgn0035976
102655388,FBgn0052039
551901,FBgn0015218
726664,FBgn0035989
113218599,FBgn0052036
409202,FBgn0010408
413024,FBgn0261555
100576706,FBgn0036020
551448,FBgn0036030
726021,FBgn0259163
410577,FBgn0044328
410570,FBgn0036053
409906,FBgn0011836
408301,FBgn0036058
726609,FBgn0263251
724207,FBgn0052056
725054,FBgn0036090
550655,FBgn0052066
408349,FBgn0027615
409489,FBgn0036111
410741,FBgn0263776
552193,FBgn0036116
724829,FBgn0052069
726085,FBgn0010741
411692,FBgn0052072
102655688,FBgn0052076
100578715,FBgn0036141
411457,FBgn0036144
100578909,FBgn0036147
408876,FBgn0259481
408876,FBgn0259481
724338,FBgn0036180
100576572,FBgn0036187
408902,FBgn0052085
552087,FBgn0036194
413711,FBgn0036199
413425,FBgn0015278
411569,FBgn0041096
551807,FBgn0013997
113218957,FBgn0052099
410080,FBgn0036272
724778,FBgn0052105
551976,FBgn0052103
412163,FBgn0036290
410299,FBgn0036302
412839,FBgn0014343
552008,FBgn0052112
414022,FBgn0036305
412701,FBgn0052113
551936,FBgn0036316
409757,FBgn0036317
552266,FBgn0260441
550651,FBgn0011284
551324,FBgn0036353
552044,FBgn0036365
727486,FBgn0086708
411631,FBgn0036376
724310,FBgn0043550
410851,FBgn0052137
412531,FBgn0036397
411600,FBgn0052133
113218850,FBgn0061515
410904,FBgn0267795
410904,FBgn0267795
724295,FBgn0036428
552317,FBgn0027375
411935,FBgn0002778
408392,FBgn0027088
551835,FBgn0266452
100578769,FBgn0266441
552058,FBgn0036481
726220,FBgn0047178
551546,FBgn0036505
410838,FBgn0036516
551483,FBgn0261722
551881,FBgn0000212
107963993,FBgn0044028
726172,FBgn0260635
409144,FBgn0036566
413907,FBgn0266099
100577168,FBgn0261799
552239,FBgn0260388
100577002,FBgn0026061
550875,FBgn0262732
107964901,FBgn0052163
725031,FBgn0260960
408447,FBgn0004108
408402,FBgn0036662
410808,FBgn0003410
408286,FBgn0010352
413583,FBgn0261547
551682,FBgn0036685
552166,FBgn0036702
410368,FBgn0036715
725105,FBgn0052174
411723,FBgn0259174
408758,FBgn0000567
550738,FBgn0052177
410272,FBgn0036764
552124,FBgn0036769
410309,FBgn0000568
410309,FBgn0000568
410309,FBgn0000568
725055,FBgn0052196
100576784,FBgn0052202
410018,FBgn0036816
412541,FBgn0036821
726840,FBgn0260857
550984,FBgn0052206
726989,FBgn0262517
409459,FBgn0036892
551323,FBgn0261341
408365,FBgn0260653
725961,FBgn0036909
409460,FBgn0020389
408955,FBgn0036927
100577641,FBgn0036945
726469,FBgn0260397
552092,FBgn0036958
408883,FBgn0036959
725598,FBgn0036962
412224,FBgn0052226
410394,FBgn0036967
724761,FBgn0052225
100577963,FBgn0027565
409262,FBgn0036987
725400,FBgn0036992
727479,FBgn0037000
725376,FBgn0052425
724796,FBgn0027364
412714,FBgn0259243
410545,FBgn0021760
412975,FBgn0041100
413076,FBgn0004865
409693,FBgn0037063
409624,FBgn0012034
107964671,FBgn0052436
408387,FBgn0037081
412816,FBgn0267849
409965,FBgn0037093
724976,FBgn0037094
100577553,FBgn0052442
725397,FBgn0029152
724750,FBgn0052441
724750,FBgn0052441
551609,FBgn0037106
725138,FBgn0052446
100578529,FBgn0037120
724333,FBgn0037130
724765,FBgn0000560
100577797,FBgn0052448
551113,FBgn0037138
410362,FBgn0037153
409557,FBgn0016034
724440,FBgn0052451
409481,FBgn0010348
409093,FBgn0044324
409646,FBgn0037203
409589,FBgn0024733
409767,FBgn0264492
410493,FBgn0052350
552809,FBgn0052230
102656070,FBgn0037213
413462,FBgn0037218
724673,FBgn0041621
552844,FBgn0041605
412031,FBgn0037236
100577986,FBgn0037238
408539,FBgn0037239
727127,FBgn0037248
414004,FBgn0037249
409638,FBgn0051522
409638,FBgn0051522
413789,FBgn0051523
409329,FBgn0037279
413244,FBgn0037297
552075,FBgn0037298
409882,FBgn0013576
409882,FBgn0013576
411520,FBgn0250746
408315,FBgn0037315
412215,FBgn0001311
551761,FBgn0037323
551574,FBgn0037329
409566,FBgn0011715
409536,FBgn0051550
409715,FBgn0051547
406079,FBgn0010399
409036,FBgn0041191
102654653,FBgn0023023
552720,FBgn0283535
411789,FBgn0250753
725686,FBgn0044823
411417,FBgn0051548
408983,FBgn0262125
413618,FBgn0046222
551354,FBgn0266672
552705,FBgn0037374
552748,FBgn0037376
724385,FBgn0261561
413575,FBgn0037387
411252,FBgn0037391
411159,FBgn0051559
725622,FBgn0037410
100576740,FBgn0037417
102656231,FBgn0051561
724453,FBgn0267698
408283,FBgn0037442
411070,FBgn0264495
100576862,FBgn0037470
726587,FBgn0261238
411285,FBgn0014863
409003,FBgn0083963
724358,FBgn0051146
409066,FBgn0051472
412355,FBgn0085413
552243,FBgn0037525
725126,FBgn0000504
412157,FBgn0037541
100577332,FBgn0001138
551219,FBgn0037554
102656170,FBgn0010433
412232,FBgn0037580
551547,FBgn0020249
726148,FBgn0266801
551397,FBgn0051450
100576515,FBgn0051460
550804,FBgn0037607
410209,FBgn0001180
552313,FBgn0037612
725098,FBgn0262614
551296,FBgn0037652
411694,FBgn0037655
411234,FBgn0264075
724242,FBgn0002932
724242,FBgn0002932
408298,FBgn0003165
100577342,FBgn0037672
413467,FBgn0037679
100577753,FBgn0037680
411691,FBgn0037683
411582,FBgn0000723
727128,FBgn0037686
552288,FBgn0037688
411088,FBgn0037697
408543,FBgn0037705
725099,FBgn0037723
726007,FBgn0003334
551854,FBgn0005777
552449,FBgn0024330
725147,FBgn0261599
410580,FBgn0028734
410604,FBgn0004889
410604,FBgn0004889
551737,FBgn0004575
100576956,FBgn0025879
550749,FBgn0020385
102654737,FBgn0051373
413179,FBgn0051390
113218812,FBgn0266451
113218812,FBgn0266448
727349,FBgn0260944
724494,FBgn0267376
727424,FBgn0037852
552511,FBgn0042094
724369,FBgn0086472
552445,FBgn0020910
725704,FBgn0037897
551429,FBgn0037917
551257,FBgn0051363
551257,FBgn0051363
409908,FBgn0262081
410305,FBgn0011290
726305,FBgn0037944
412470,FBgn0017581
551680,FBgn0037950
410887,FBgn0025802
727106,FBgn0259139
408837,FBgn0019624
409212,FBgn0037963
725950,FBgn0038016
412166,FBgn0086687
551721,FBgn0005671
409132,FBgn0038065
411813,FBgn0002719
724175,FBgn0038095
726369,FBgn0038107
413724,FBgn0283438
410669,FBgn0004666
412503,FBgn0027610
113218892,FBgn0044511
724368,FBgn0038145
551369,FBgn0000046
408936,FBgn0263396
551602,FBgn0015778
551198,FBgn0038167
410056,FBgn0024555
410627,FBgn0000454
552099,FBgn0000576
107963968,FBgn0016672
100577679,FBgn0015270
725038,FBgn0038198
726265,FBgn0285913
413766,FBgn0003567
412547,FBgn0004855
412027,FBgn0011474
551861,FBgn0038224
100576817,FBgn0038244
406132,FBgn0013981
411023,FBgn0038247
102656249,FBgn0038251
408805,FBgn0038256
724793,FBgn0011217
410022,FBgn0038271
552328,FBgn0266064
551441,FBgn0260659
552599,FBgn0051155
412580,FBgn0038306
409129,FBgn0038307
685996,FBgn0263740
102654083,FBgn0000283
408414,FBgn0004117
551880,FBgn0038318
725867,FBgn0038327
724299,FBgn0262483
409151,FBgn0041188
412091,FBgn0038341
725678,FBgn0038369
411955,FBgn0265048
751098,FBgn0027657
726924,FBgn0013334
726924,FBgn0013334
725306,FBgn0022787
726044,FBgn0026059
726044,FBgn0026059
413430,FBgn0010379
724450,FBgn0040071
727393,FBgn0038421
724856,FBgn0038425
551659,FBgn0044826
410422,FBgn0004087
411344,FBgn0285925
409296,FBgn0015019
551594,FBgn0003944
551570,FBgn0051274
413371,FBgn0020493
724161,FBgn0038473
411679,FBgn0038475
551913,FBgn0025456
107964349,FBgn0038504
412855,FBgn0261046
102656029,FBgn0264005
412375,FBgn0051251
107964876,FBgn0051360
408915,FBgn0263995
413200,FBgn0010389
551073,FBgn0011481
408951,FBgn0020238
410239,FBgn0266195
412608,FBgn0038603
412810,FBgn0028670
412342,FBgn0264816
409022,FBgn0004652
413029,FBgn0023083
411093,FBgn0038630
100578883,FBgn0051224
100576422,FBgn0051229
408935,FBgn0038641
409125,FBgn0024329
410626,FBgn0038652
408623,FBgn0038659
410986,FBgn0261262
410557,FBgn0016120
411581,FBgn0261285
412409,FBgn0038683
102653824,FBgn0259705
113218965,FBgn0051475
410351,FBgn0000463
410352,FBgn0086613
408601,FBgn0038704
409241,FBgn0051221
413484,FBgn0051216
408562,FBgn0038735
410451,FBgn0038738
412220,FBgn0038799
413742,FBgn0016917
100174948,FBgn0001169
551500,FBgn0015279
411396,FBgn0038818
406068,FBgn0024944
409588,FBgn0259222
552428,FBgn0051195
408775,FBgn0038826
100578259,FBgn0051223
552106,FBgn0038834
408339,FBgn0051191
411083,FBgn0002921
409818,FBgn0013995
494509,FBgn0011672
724442,FBgn0264357
102654987,FBgn0285937
406147,FBgn0038878
100577942,FBgn0004862
411173,FBgn0003867
411347,FBgn0013759
100577584,FBgn0051465
413340,FBgn0019957
413727,FBgn0266581
725878,FBgn0264491
411081,FBgn0038950
552007,FBgn0267385
413132,FBgn0261279
408418,FBgn0263351
409134,FBgn0003676
550659,FBgn0038984
552205,FBgn0260942
725407,FBgn0014949
408831,FBgn0051159
413735,FBgn0046114
411986,FBgn0051151
552603,FBgn0051139
100576110,FBgn0039039
409171,FBgn0039084
724799,FBgn0027512
409168,FBgn0028691
550724,FBgn0263782
412513,FBgn0039113
726160,FBgn0047114
410361,FBgn0039136
725401,FBgn0051184
725093,FBgn0020647
725244,FBgn0039140
725244,FBgn0039140
409576,FBgn0039141
411890,FBgn0005649
727050,FBgn0026576
102655284,FBgn0051133
412552,FBgn0011725
409285,FBgn0011225
412406,FBgn0011785
406153,FBgn0000039
107964839,FBgn0262167
413001,FBgn0266758
551743,FBgn0046685
550886,FBgn0039213
410109,FBgn0039214
413573,FBgn0000139
551959,FBgn0051126
410386,FBgn0004885
409788,FBgn0039229
409364,FBgn0051118
411683,FBgn0051357
412681,FBgn0039240
724336,FBgn0043799
413844,FBgn0051121
413664,FBgn0265190
725925,FBgn0265189
100576799,FBgn0039254
724177,FBgn0039266
725568,FBgn0051109
412016,FBgn0051111
727140,FBgn0039271
414032,FBgn0051108
724593,FBgn0039338
409841,FBgn0039348
551621,FBgn0039354
409698,FBgn0039360
409691,FBgn0039381
408890,FBgn0001139
550785,FBgn0000064
551121,FBgn0039420
551098,FBgn0250908
551459,FBgn0039450
412703,FBgn0262473
551012,FBgn0051072
552691,FBgn0027889
100576220,FBgn0003267
411599,FBgn0039464
408559,FBgn0051075
725390,FBgn0051076
724616,FBgn0039478
100577844,FBgn0003495
408833,FBgn0261995
724787,FBgn0051064
100577817,FBgn0051068
724926,FBgn0005696
408319,FBgn0002441
409505,FBgn0046247
551258,FBgn0027492
552138,FBgn0039532
411724,FBgn0027579
102655244,FBgn0039559
411802,FBgn0039560
724517,FBgn0261618
726826,FBgn0039581
102654911,FBgn0051051
409218,FBgn0024273
408654,FBgn0039635
727630,FBgn0028671
727630,FBgn0028671
727630,FBgn0028671
551211,FBgn0029176
409389,FBgn0028476
552528,FBgn0015622
107964262,FBgn0039665
413670,FBgn0039667
408523,FBgn0039668
107964404,FBgn0086361
552699,FBgn0020235
410308,FBgn0039697
552399,FBgn0000247
725024,FBgn0039705
412795,FBgn0039709
410710,FBgn0039714
551618,FBgn0000032
551599,FBgn0039734
724501,FBgn0026597
406099,FBgn0002626
102656893,FBgn0039741
726337,FBgn0260468
413369,FBgn0051028
551957,FBgn0010113
551651,FBgn0015222
551684,FBgn0015221
409628,FBgn0039774
408862,FBgn0039776
408863,FBgn0027654
409024,FBgn0082582
100576993,FBgn0004606
100578446,FBgn0020912
100578540,FBgn0051008
412108,FBgn0002413
102654173,FBgn0086704
409148,FBgn0039830
412735,FBgn0051005
411772,FBgn0039844
413542,FBgn0039846
409023,FBgn0039849
409222,FBgn0039858
409321,FBgn0011655
102654791,FBgn0039863
410918,FBgn0003870
411981,FBgn0005632
413926,FBgn0031208
408790,FBgn0015924
100578744,FBgn0053126
412282,FBgn0284253
726742,FBgn0015376
411618,FBgn0053002
411729,FBgn0011603
102656074,FBgn0053113
102656074,FBgn0053113
102656074,FBgn0053113
408442,FBgn0003716
412476,FBgn0031961
413303,FBgn0032006
410091,FBgn0032156
726944,FBgn0032167
412079,FBgn0032170
726030,FBgn0053129
412222,FBgn0263038
413614,FBgn0015791
100576497,FBgn0053120
411698,FBgn0053116
411062,FBgn0025674
726812,FBgn0032988
411459,FBgn0033052
725732,FBgn0263077
102655841,FBgn0033236
551736,FBgn0024189
408642,FBgn0033373
100576565,FBgn0016970
726297,FBgn0040773
408586,FBgn0000448
725336,FBgn0283521
410225,FBgn0053144
552398,FBgn0053145
724915,FBgn0033785
727168,FBgn0053138
408470,FBgn0053156
411664,FBgn0033872
412834,FBgn0284254
100577693,FBgn0034047
412081,FBgn0034049
413374,FBgn0015247
725780,FBgn0262166
552345,FBgn0034135
410758,FBgn0265487
552161,FBgn0260401
551695,FBgn0053198
412956,FBgn0053147
406152,FBgn0034405
724146,FBgn0008636
413341,FBgn0020306
726188,FBgn0053143
113218767,FBgn0034766
726905,FBgn0050275
413130,FBgn0035205
724287,FBgn0020248
100577629,FBgn0035539
551276,FBgn0001248
550798,FBgn0035909
409642,FBgn0035914
410469,FBgn0011509
551891,FBgn0263241
551891,FBgn0263241
410928,FBgn0000592
410322,FBgn0026376
552046,FBgn0263603
409305,FBgn0053158
413372,FBgn0036663
408286,FBgn0010352
408286,FBgn0010352
102655679,FBgn0053051
724443,FBgn0026630
410119,FBgn0036896
408721,FBgn0013303
725555,FBgn0036974
100578370,FBgn0001259
725742,FBgn0036998
411943,FBgn0036999
412475,FBgn0001323
410057,FBgn0037060
413732,FBgn0264561
551629,FBgn0027086
100577196,FBgn0037234
411326,FBgn0026620
551489,FBgn0037341
411176,FBgn0053202
412294,FBgn0037504
413774,FBgn0014023
408944,FBgn0037703
412511,FBgn0027338
412554,FBgn0069242
726303,FBgn0052939
413310,FBgn0053208
724742,FBgn0037822
406073,FBgn0004595
113218605,FBgn0051374
724811,FBgn0037955
725892,FBgn0260745
408309,FBgn0004587
408309,FBgn0004587
100576703,FBgn0038181
413749,FBgn0028984
409418,FBgn0266599
100576129,FBgn0053207
410831,FBgn0250823
551130,FBgn0261649
409748,FBgn0053094
100577912,FBgn0083984
726318,FBgn0053099
551080,FBgn0039045
408801,FBgn0016754
551982,FBgn0053108
551173,FBgn0053100
552019,FBgn0039152
409681,FBgn0039163
413573,FBgn0000139
413279,FBgn0053096
413021,FBgn0003137
408850,FBgn0039600
102656491,FBgn0040623
726117,FBgn0086355
724816,FBgn0004648
724659,FBgn0053082
726210,FBgn0053080
409246,FBgn0013987
552285,FBgn0027106
552520,FBgn0000330
751102,FBgn0010329
724721,FBgn0030073
550706,FBgn0030087
412884,FBgn0030089
412884,FBgn0030089
552116,FBgn0004828
551676,FBgn0030101
551868,FBgn0030114
100577451,FBgn0030641
411348,FBgn0027287
726099,FBgn0030654
726570,FBgn0030655
100577610,FBgn0053172
102656504,FBgn0000536
551962,FBgn0030838
413874,FBgn0027602
725194,FBgn0030839
724851,FBgn0265598
100576871,FBgn0031191
725179,FBgn0027279
410527,FBgn0052000
409145,FBgn0039902
551801,FBgn0039904
100576251,FBgn0262636
410003,FBgn0039936
551102,FBgn0005278
408791,FBgn0004611
726791,FBgn0260933
410849,FBgn0264978
408787,FBgn0051690
552361,FBgn0019830
102655622,FBgn0053281
410967,FBgn0020445
411054,FBgn0031530
406092,FBgn0000721
102656074,FBgn0053113
552351,FBgn0022023
406154,FBgn0000308
413305,FBgn0031815
102655836,FBgn0031832
102655663,FBgn0045495
725548,FBgn0031968
411923,FBgn0027094
411766,FBgn0027780
409192,FBgn0032120
409670,FBgn0032123
410793,FBgn0032136
409791,FBgn0000273
551010,FBgn0032151
411617,FBgn0041723
726087,FBgn0053303
410345,FBgn0032339
408430,FBgn0259822
412217,FBgn0032456
406148,FBgn0028875
412917,FBgn0016930
409921,FBgn0004858
552377,FBgn0004797
412853,FBgn0010300
724801,FBgn0000529
412396,FBgn0032833
408359,FBgn0250785
410042,FBgn0032889
413791,FBgn0032901
413791,FBgn0032901
408957,FBgn0032957
412432,FBgn0033010
411371,FBgn0027066
412080,FBgn0265935
100578030,FBgn0265137
725171,FBgn0050159
725241,FBgn0033192
412107,FBgn0033229
412100,FBgn0023171
410532,FBgn0025709
725245,FBgn0033483
102655329,FBgn0004907
100578751,FBgn0026388
408797,FBgn0026403
102656465,FBgn0001122
724860,FBgn0033524
409100,FBgn0033544
725885,FBgn0040765
724520,FBgn0016047
408877,FBgn0002643
551997,FBgn0024698
413450,FBgn0033989
100578984,FBgn0015371
409910,FBgn0014020
408869,FBgn0015754
408896,FBgn0011260
100577746,FBgn0034181
410127,FBgn0023172
413411,FBgn0027506
410183,FBgn0028741
412111,FBgn0027835
410717,FBgn0260934
726963,FBgn0002716
727275,FBgn0005655
410479,FBgn0040726
412481,FBgn0015721
413005,FBgn0043070
409139,FBgn0085399
411359,FBgn0002174
551111,FBgn0035028
724186,FBgn0285950
410896,FBgn0035103
413377,FBgn0035106
102655090,FBgn0053229
551031,FBgn0027111
409931,FBgn0035179
413097,FBgn0013811
102653815,FBgn0035321
551361,FBgn0266696
413025,FBgn0011828
411476,FBgn0035424
100576184,FBgn0035427
413332,FBgn0004167
102655898,FBgn0035464
412353,FBgn0003943
725974,FBgn0042185
726735,FBgn0035713
726153,FBgn0259935
725800,FBgn0035798
410718,FBgn0035802
551580,FBgn0053276
551497,FBgn0035838
552663,FBgn0085484
725581,FBgn0036043
102654069,FBgn0036101
550958,FBgn0036139
409201,FBgn0042138
552793,FBgn0036196
409208,FBgn0036279
551976,FBgn0052103
411057,FBgn0003388
552090,FBgn0013263
100576404,FBgn0036451
725058,FBgn0025776
725202,FBgn0036495
409097,FBgn0000565
100576912,FBgn0004396
409404,FBgn0036515
408923,FBgn0010280
412606,FBgn0036574
102654146,FBgn0053257
410211,FBgn0261565
410211,FBgn0261565
410211,FBgn0261565
410174,FBgn0025455
102656439,FBgn0036752
408655,FBgn0036911
724480,FBgn0270926
410520,FBgn0037057
726393,FBgn0037100
724244,FBgn0052438
408372,FBgn0262737
100577127,FBgn0053217
412215,FBgn0001311
409752,FBgn0037336
725812,FBgn0037339
408358,FBgn0037363
410648,FBgn0051481
551506,FBgn0003339
406077,FBgn0260642
413265,FBgn0260005
724617,FBgn0037623
552247,FBgn0014018
724494,FBgn0267376
413548,FBgn0051368
410911,FBgn0038268
107965021,FBgn0067628
100576915,FBgn0067629
551544,FBgn0004577
409414,FBgn0038535
724532,FBgn0026250
408934,FBgn0000303
724648,FBgn0038763
727180,FBgn0038827
411083,FBgn0002921
412487,FBgn0000083
409613,FBgn0038947
411335,FBgn0260467
100577122,FBgn0039044
408369,FBgn0039109
409253,FBgn0001098
408809,FBgn0051140
725528,FBgn0039215
413994,FBgn0003429
552178,FBgn0039234
726935,FBgn0039396
413256,FBgn0039704
100576467,FBgn0001280
552564,FBgn0039757
409577,FBgn0023169
408399,FBgn0000117
102655618,FBgn0023512
411774,FBgn0023520
408976,FBgn0003371
410289,FBgn0024992
552590,FBgn0040384
409934,FBgn0029687
413309,FBgn0266000
410749,FBgn0014024
410263,FBgn0029870
412869,FBgn0026144
552820,FBgn0029504
408284,FBgn0016041
725122,FBgn0027280
409152,FBgn0029997
100578132,FBgn0040319
412919,FBgn0261793
100576989,FBgn0003023
411829,FBgn0264975
551214,FBgn0030052
412799,FBgn0011661
412884,FBgn0030089
100576383,FBgn0259170
727222,FBgn0030208
551895,FBgn0052666
100576384,FBgn0004370
408764,FBgn0263111
410061,FBgn0259166
410106,FBgn0030582
100578621,FBgn0030603
413549,FBgn0030662
727108,FBgn0030685
724411,FBgn0026374
408751,FBgn0030693
550716,FBgn0000319
550921,FBgn0026076
409733,FBgn0002914
408980,FBgn0065035
410497,FBgn0001105
411991,FBgn0030701
412740,FBgn0010240
100578774,FBgn0030716
408979,FBgn0030719
410811,FBgn0003969
410408,FBgn0003189
412647,FBgn0259923
409531,FBgn0030791
409531,FBgn0030791
724343,FBgn0030801
408343,FBgn0003380
726780,FBgn0030892
413468,FBgn0017418
551385,FBgn0083228
409401,FBgn0265784
551770,FBgn0052549
413409,FBgn0003654
411808,FBgn0003423
412366,FBgn0053502
807701,FBgn0013680
807695,FBgn0013674
807700,FBgn0013675
807696,FBgn0013672
807690,FBgn0013676
807691,FBgn0013681
807698,FBgn0013684
807702,FBgn0262952
807693,FBgn0013678
807692,FBgn0013679
